id,type,input,city,days,budget,interests,group,special,prediction_type,model_confidence,top_features,total_budget,model_accuracy,processing_time_s
E0015,edge,我想去东京玩5天，和爱人一起，我们喜欢奢华体验、米其林餐厅，预算比较有限。,东京,5,低,"奢华体验,米其林餐厅",情侣,无,文化深度游,0.23,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,4000,0.8445,0.0161
S0034,standard,我想去伦敦玩2天，我们喜欢购物，预算比较有限，有小孩子。,纽约,3,中,"历史,文化",家庭,轮椅友好,文化深度游,0.59,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7800,0.8445,0.0153
S0513,standard,我想去东京玩7天，我们喜欢购物，预算中等，有小孩子。,伦敦,1,低,"美食,购物",情侣,有老人,美食购物游,0.57,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1040,0.8445,0.0149
S0247,standard,我想去巴黎玩5天，和爱人一起，我们喜欢购物，预算比较有限，需要轮椅无障碍设施。,伦敦,7,高,自然,家庭,轮椅友好,户外探险游,0.46,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,49000,0.8445,0.0146
S0140,standard,我想去伦敦玩2天，和家人一起，我们喜欢历史、购物，预算中等，需要轮椅无障碍设施。,纽约,7,低,"美食,自然",情侣,无,户外探险游,0.58,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7700,0.8445,0.0146
B0001,boundary,我想去罗马玩7天，和爱人一起，我们喜欢美食，预算比较有限。,罗马,7,低,文化,单人,有儿童,文化深度游,0.46,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,6300,0.8445,0.0146
S0596,standard,我想去东京玩3天，和朋友一起，我们喜欢自然，预算中等，有老人。,东京,7,中,文化,情侣,有儿童,文化深度游,0.49,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,12600,0.8445,0.0146
S0073,standard,我想去伦敦玩2天，和爱人一起，我们喜欢美食、历史，预算比较宽裕，有老人。,罗马,1,中,"自然,购物",情侣,轮椅友好,美食购物游,0.38,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,2000,0.8445,0.0155
S0473,standard,我想去伦敦玩5天，和朋友一起，我们喜欢历史，预算比较宽裕，需要轮椅无障碍设施。,纽约,1,低,美食,朋友,无,美食购物游,0.54,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1100,0.8445,0.0164
E0043,edge,我想去纽约玩1天，我们喜欢文化、美食、购物、历史，预算比较宽裕。,纽约,1,高,"文化,美食,购物,历史",单人,无,奢华体验,0.55,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7600,0.8445,0.0153
E0099,edge,我想去纽约玩1天，我们喜欢文化、美食、购物、历史，预算比较宽裕。,纽约,1,高,"文化,美食,购物,历史",单人,无,奢华体验,0.55,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7600,0.8445,0.0139
S0301,standard,我想去伦敦玩1天，和朋友一起，我们喜欢历史、美食，预算比较有限，有老人。,纽约,7,低,"购物,美食",家庭,无,亲子家庭游,0.6,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7700,0.8445,0.0145
E0100,edge,我想去巴黎玩3天，我们喜欢什么都想看看，预算中等。,巴黎,3,中,什么都想看看,单人,无,文化深度游,0.31,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7200,0.8445,0.014
S0450,standard,我想去伦敦玩2天，和家人一起，我们喜欢购物，预算比较有限，有小孩子。,纽约,3,高,"美食,购物",情侣,轮椅友好,情侣浪漫游,0.49,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,22800,0.8445,0.0145
B0102,boundary,我想去东京玩7天，和爱人一起，我们喜欢美食，预算比较有限。,伦敦,7,低,文化,家庭,轮椅友好,文化深度游,0.51,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7280,0.8445,0.0142
S0178,standard,我想去纽约玩5天，和家人一起，我们喜欢自然、美食，预算比较宽裕，有老人。,罗马,1,中,"自然,购物",情侣,有老人,美食购物游,0.38,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,2000,0.8445,0.0139
S0108,standard,我想去巴黎玩2天，和家人一起，我们喜欢自然，预算比较宽裕。,伦敦,2,低,"文化,购物",朋友,轮椅友好,经济观光,0.38,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,2080,0.8445,0.0141
S0550,standard,我想去巴黎玩5天，和朋友一起，我们喜欢历史，预算比较宽裕，需要轮椅无障碍设施。,东京,1,中,文化,朋友,轮椅友好,文化深度游,0.61,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1800,0.8445,0.0142
S0174,standard,我想去东京玩7天，我们喜欢文化，预算比较有限。,伦敦,3,高,"购物,自然",情侣,有老人,情侣浪漫游,0.49,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,21000,0.8445,0.0147
S0106,standard,我想去东京玩3天，我们喜欢文化，预算中等，有小孩子。,罗马,3,低,购物,情侣,有儿童,美食购物游,0.44,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,2700,0.8445,0.0139
S0562,standard,我想去伦敦玩1天，和爱人一起，我们喜欢购物，预算中等，有老人。,伦敦,2,高,"文化,自然",情侣,有老人,情侣浪漫游,0.52,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,14000,0.8445,0.0145
S0468,standard,我想去东京玩5天，我们喜欢购物、自然，预算中等，有小孩子。,罗马,1,高,"自然,历史",单人,无,奢华体验,0.46,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,6000,0.8445,0.0142
S0262,standard,我想去巴黎玩3天，我们喜欢美食，预算比较有限，需要轮椅无障碍设施。,巴黎,1,低,"历史,购物",单人,轮椅友好,经济观光,0.43,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1000,0.8445,0.0142
B0135,boundary,我想去罗马玩7天，和爱人一起，我们喜欢购物，预算中等，有老人。,东京,7,中,历史,单人,有儿童,文化深度游,0.53,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,12600,0.8445,0.0147
S0038,standard,我想去巴黎玩7天，和家人一起，我们喜欢美食，预算中等。,巴黎,5,中,美食,家庭,有儿童,美食购物游,0.58,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,12000,0.8445,0.0141
S0430,standard,我想去巴黎玩1天，我们喜欢购物、自然，预算比较有限，有小孩子。,罗马,7,高,"自然,历史",家庭,轮椅友好,文化深度游,0.39,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,42000,0.8445,0.0142
S0031,standard,我想去罗马玩2天，和家人一起，我们喜欢自然、文化，预算比较宽裕，有小孩子。,东京,2,中,"自然,美食",单人,轮椅友好,美食购物游,0.42,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,3600,0.8445,0.0142
S0035,standard,我想去伦敦玩1天，和家人一起，我们喜欢历史，预算比较宽裕，有小孩子。,巴黎,3,高,文化,家庭,轮椅友好,文化深度游,0.43,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,21000,0.8445,0.0144
S0483,standard,我想去巴黎玩7天，和朋友一起，我们喜欢美食、文化，预算比较有限，有小孩子。,罗马,2,低,"历史,购物",情侣,轮椅友好,经济观光,0.43,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1800,0.8445,0.0146
B0154,boundary,我想去纽约玩7天，和朋友一起，我们喜欢文化，预算中等，有小孩子。,巴黎,7,中,自然,家庭,无,亲子家庭游,0.62,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,16800,0.8445,0.0145
B0200,boundary,我想去罗马玩1天，我们喜欢购物，预算比较有限，有小孩子。,伦敦,1,低,自然,朋友,轮椅友好,经济观光,0.33,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1040,0.8445,0.0143
S0025,standard,我想去巴黎玩1天，我们喜欢购物、文化，预算比较宽裕，需要轮椅无障碍设施。,巴黎,7,高,文化,情侣,轮椅友好,情侣浪漫游,0.51,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,49000,0.8445,0.0143
E0020,edge,我想去纽约玩1天，我们喜欢文化、美食、购物、历史，预算比较宽裕。,纽约,1,高,"文化,美食,购物,历史",单人,无,奢华体验,0.55,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7600,0.8445,0.0151
S0300,standard,我想去巴黎玩5天，和家人一起，我们喜欢文化、自然，预算比较有限，有老人。,巴黎,1,中,"美食,文化",朋友,有老人,文化深度游,0.49,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,2400,0.8445,0.0159
S0077,standard,我想去罗马玩1天，和家人一起，我们喜欢自然，预算比较宽裕，有老人。,巴黎,7,高,"历史,自然",朋友,有儿童,户外探险游,0.61,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,49000,0.8445,0.0163
S0146,standard,我想去纽约玩2天，和朋友一起，我们喜欢美食，预算中等，需要轮椅无障碍设施。,东京,7,中,文化,单人,轮椅友好,文化深度游,0.5,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,12600,0.8445,0.0153
S0516,standard,我想去罗马玩5天，我们喜欢美食、购物，预算中等。,纽约,2,中,美食,朋友,无,美食购物游,0.55,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,5200,0.8445,0.0166
B0068,boundary,我想去伦敦玩7天，和爱人一起，我们喜欢美食，预算比较有限。,伦敦,7,低,美食,家庭,有儿童,美食购物游,0.58,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7280,0.8445,0.0155
B0013,boundary,我想去纽约玩7天，和爱人一起，我们喜欢自然，预算中等，有老人。,伦敦,7,中,购物,情侣,轮椅友好,美食购物游,0.46,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,16800,0.8445,0.0176
S0495,standard,我想去罗马玩3天，我们喜欢历史，预算中等，有老人。,纽约,5,中,购物,单人,无,美食购物游,0.45,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,13000,0.8445,0.0175
S0074,standard,我想去东京玩7天，和朋友一起，我们喜欢美食、自然，预算比较有限，需要轮椅无障碍设施。,巴黎,7,中,"美食,历史",情侣,有老人,文化深度游,0.4,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,16800,0.8445,0.0162
S0533,standard,我想去伦敦玩1天，我们喜欢美食、购物，预算比较有限，需要轮椅无障碍设施。,罗马,7,中,"文化,自然",朋友,有老人,户外探险游,0.67,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,14000,0.8445,0.0161
B0114,boundary,我想去巴黎玩1天，和家人一起，我们喜欢历史，预算比较有限，有小孩子。,纽约,1,低,美食,朋友,无,美食购物游,0.54,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1100,0.8445,0.0149
S0385,standard,我想去巴黎玩1天，和爱人一起，我们喜欢历史、自然，预算比较有限。,罗马,7,低,自然,家庭,有老人,户外探险游,0.5,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,6300,0.8445,0.0157
S0515,standard,我想去罗马玩5天，我们喜欢自然、美食，预算中等，需要轮椅无障碍设施。,伦敦,1,高,美食,家庭,轮椅友好,美食购物游,0.49,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7000,0.8445,0.0157
S0096,standard,我想去东京玩1天，我们喜欢购物、自然，预算比较宽裕。,东京,1,中,文化,家庭,有老人,文化深度游,0.58,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1800,0.8445,0.0146
S0488,standard,我想去纽约玩1天，和朋友一起，我们喜欢购物、自然，预算比较有限，需要轮椅无障碍设施。,罗马,2,低,历史,单人,轮椅友好,文化深度游,0.51,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1800,0.8445,0.0144
S0526,standard,我想去纽约玩7天，和爱人一起，我们喜欢文化，预算比较有限，需要轮椅无障碍设施。,伦敦,2,高,历史,情侣,轮椅友好,情侣浪漫游,0.5,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,14000,0.8445,0.0163
B0060,boundary,我想去罗马玩1天，我们喜欢美食，预算比较有限，需要轮椅无障碍设施。,罗马,1,低,购物,家庭,有儿童,美食购物游,0.57,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,900,0.8445,0.0165
S0619,standard,我想去伦敦玩1天，我们喜欢历史、美食，预算比较宽裕，有小孩子。,罗马,5,高,"自然,历史",家庭,轮椅友好,文化深度游,0.41,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,30000,0.8445,0.0162
S0050,standard,我想去东京玩3天，和家人一起，我们喜欢购物、自然，预算比较有限，有小孩子。,伦敦,5,高,"美食,文化",家庭,无,亲子家庭游,0.65,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,35000,0.8445,0.0143
S0320,standard,我想去罗马玩7天，我们喜欢自然，预算比较宽裕，有老人。,东京,1,中,"历史,美食",家庭,有老人,亲子家庭游,0.41,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1800,0.8445,0.0167
S0307,standard,我想去东京玩2天，和爱人一起，我们喜欢购物、自然，预算比较宽裕，有老人。,巴黎,1,高,文化,单人,无,奢华体验,0.58,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7000,0.8445,0.0175
B0152,boundary,我想去伦敦玩7天，和家人一起，我们喜欢美食，预算比较宽裕，有老人。,罗马,7,高,购物,单人,有老人,奢华体验,0.46,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,42000,0.8445,0.0167
E0012,edge,我想去罗马玩4天，和家人一起，我们喜欢历史，预算中等。,罗马,4,中,历史,家庭,有儿童和老人,文化深度游,0.55,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,8000,0.8445,0.018
S0132,standard,我想去巴黎玩1天，和朋友一起，我们喜欢历史，预算比较有限，有老人。,纽约,7,中,"历史,文化",单人,轮椅友好,文化深度游,0.56,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,18200,0.8445,0.0161
S0014,standard,我想去巴黎玩7天，我们喜欢购物，预算中等，有小孩子。,巴黎,7,高,"文化,历史",单人,有老人,奢华体验,0.52,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,49000,0.8445,0.017
B0119,boundary,我想去巴黎玩1天，和朋友一起，我们喜欢历史，预算比较有限，需要轮椅无障碍设施。,伦敦,1,低,购物,家庭,无,亲子家庭游,0.55,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,1040,0.8445,0.0168
E0084,edge,我想去东京玩5天，和爱人一起，我们喜欢奢华体验、米其林餐厅，预算比较有限。,东京,5,低,"奢华体验,米其林餐厅",情侣,无,文化深度游,0.23,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,4000,0.8445,0.0167
S0291,standard,我想去纽约玩5天，和爱人一起，我们喜欢美食，预算比较有限，有老人。,伦敦,2,高,"自然,购物",朋友,有儿童,奢华体验,0.37,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,14000,0.8445,0.0168
S0242,standard,我想去东京玩7天，和爱人一起，我们喜欢美食、文化，预算比较有限，有小孩子。,伦敦,1,高,购物,情侣,无,情侣浪漫游,0.53,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,7000,0.8445,0.0168
S0152,standard,我想去纽约玩7天，和家人一起，我们喜欢自然，预算比较有限，有老人。,伦敦,5,高,"历史,自然",家庭,有老人,文化深度游,0.41,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,35000,0.8445,0.0176
B0072,boundary,我想去巴黎玩7天，我们喜欢美食，预算比较有限，需要轮椅无障碍设施。,东京,7,低,购物,单人,有儿童,美食购物游,0.41,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,5600,0.8445,0.0162
S0424,standard,我想去伦敦玩5天，和家人一起，我们喜欢购物，预算中等，需要轮椅无障碍设施。,东京,1,高,文化,朋友,轮椅友好,奢华体验,0.54,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,5600,0.8445,0.0157
S0158,standard,我想去东京玩1天，我们喜欢自然，预算比较宽裕。,纽约,2,高,文化,单人,有儿童,奢华体验,0.58,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,15200,0.8445,0.0166
E0018,edge,我想去东京玩5天，和爱人一起，我们喜欢奢华体验、米其林餐厅，预算比较有限。,东京,5,低,"奢华体验,米其林餐厅",情侣,无,文化深度游,0.23,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,4000,0.8445,0.017
S0464,standard,我想去东京玩1天，和朋友一起，我们喜欢自然，预算比较宽裕，需要轮椅无障碍设施。,东京,7,中,文化,情侣,有老人,文化深度游,0.49,出行类型=0.2189; 自然兴趣=0.1376; 旅行天数=0.1339,12600,0.8445,0.0166
